id,revenue
3001,27599242.0
3002,1033653.25
3003,32657006.0
3004,14419526.0
3005,4231513.0
3006,40567784.0
3007,9169956.0
3008,100388610.0
3009,53172896.0
3010,318720930.0
3011,563260.75
3012,2357203.2
3013,35942690.0
3014,-1552883.4
3015,60117036.0
3016,1222821.1
3017,86112584.0
3018,200570110.0
3019,18868256.0
3020,562436540.0
3021,76133350.0
3022,66383492.0
3023,253809.17
3024,42971260.0
3025,1128893.4
3026,117134110.0
3027,11579866.0
3028,61422690.0
3029,-2342447.8
3030,50254980.0
3031,53951044.0
3032,10039956.0
3033,-1702559.5
3034,2423489.2
3035,11996468.0
3036,27420240.0
3037,127308720.0
3038,62565012.0
3039,17297096.0
3040,5541847.0
3041,24531898.0
3042,2073734.8
3043,12267026.0
3044,9991396.0
3045,336569500.0
3046,4101725.2
3047,7178789.0
3048,35991424.0
3049,45015100.0
3050,86759500.0
3051,-578228.2
3052,38023256.0
3053,1767740.5
3054,2056235.4
3055,103238320.0
3056,654964.44
3057,103865200.0
3058,897103360.0
3059,4379776.0
3060,85204240.0
3061,47125844.0
3062,47410612.0
3063,44917380.0
3064,150015620.0
3065,38786790.0
3066,146400720.0
3067,10236234.0
3068,57260684.0
3069,347430980.0
3070,4927704.5
3071,21881000.0
3072,798619970.0
3073,7193725.5
3074,2380494.2
3075,36222410.0
3076,181615460.0
3077,23506958.0
3078,107133980.0
3079,79521290.0
3080,75312250.0
3081,55191896.0
3082,38873784.0
3083,11433732.0
3084,-1189295.9
3085,24417534.0
3086,95510650.0
3087,161718.0
3088,5278439.5
3089,-957412.3
3090,52695190.0
3091,46040536.0
3092,27114066.0
3093,375524060.0
3094,131516740.0
3095,36834796.0
3096,3716532.5
3097,935767230.0
3098,35058444.0
3099,64499384.0
3100,-635435.94
3101,27901598.0
3102,27491432.0
3103,5771131.0
3104,2107635.8
3105,147709440.0
3106,82453940.0
3107,33152456.0
3108,24153418.0
3109,40040396.0
3110,451220060.0
3111,7588117.5
3112,-2758889.0
3113,25917030.0
3114,24706694.0
3115,16781252.0
3116,23959312.0
3117,216329.42
3118,9934402.0
3119,197098300.0
3120,158891040.0
3121,1963594.2
3122,27053648.0
3123,62309900.0
3124,7340169.5
3125,12478046.0
3126,61004304.0
3127,20436832.0
3128,53801756.0
3129,266266940.0
3130,19199938.0
3131,1215772.4
3132,8660902.0
3133,6107266.0
3134,14692436.0
3135,3924659.8
3136,9853494.0
3137,242117780.0
3138,-1349563.6
3139,46814484.0
3140,32496914.0
3141,16462922.0
3142,2168663.5
3143,166090030.0
3144,17245776.0
3145,52921760.0
3146,18027766.0
3147,82112990.0
3148,6407290.5
3149,64230428.0
3150,112041230.0
3151,9713324.0
3152,22054930.0
3153,24516448.0
3154,14933648.0
3155,44949460.0
3156,7622306.0
3157,56767680.0
3158,212440830.0
3159,35481836.0
3160,21697146.0
3161,3326235.2
3162,34218696.0
3163,72686560.0
3164,8273220.5
3165,1551524.0
3166,3819831.0
3167,69537840.0
3168,6760889.0
3169,99339190.0
3170,18382992.0
3171,46643150.0
3172,32690316.0
3173,-73794.65
3174,2322263.8
3175,20934688.0
3176,32304266.0
3177,79468180.0
3178,2009167.2
3179,14547080.0
